"","Operetta_well","source","layout_type","line","source_line","systematic","ANCvsEVO","rank_by_","X96_plate","X96_well","medium","plasmid","background","mutation","mutation_size","Filename","DAPI_stock","Alexa_stock","type","mutants_per_plate","replicates_per_plate","fixing","cellwall_stain","DAPI._stain","screen","staining_with_glass_bead","culture_with_glass_beads","comment"
"2677","H01","morph-fitness-pl14","m46_layout","BLANK","morph-fitness-pl14_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170712_morphology_plate14_m46__2017-07-12T15_21_24-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,""
"2678","H02","morph-fitness-pl14","m46_layout","BLANK","morph-fitness-pl14_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170712_morphology_plate14_m46__2017-07-12T15_21_24-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,""
"2679","H03","morph-fitness-pl14","m46_layout","BLANK","morph-fitness-pl14_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170712_morphology_plate14_m46__2017-07-12T15_21_24-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,""
"2680","H04","morph-fitness-pl14","m46_layout","BLANK","morph-fitness-pl14_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170712_morphology_plate14_m46__2017-07-12T15_21_24-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,""
"2681","H05","morph-fitness-pl14","m46_layout","BLANK","morph-fitness-pl14_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170712_morphology_plate14_m46__2017-07-12T15_21_24-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,""
"2682","H06","morph-fitness-pl14","m46_layout","BLANK","morph-fitness-pl14_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170712_morphology_plate14_m46__2017-07-12T15_21_24-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,""
"2683","H07","morph-fitness-pl14","m46_layout","BLANK","morph-fitness-pl14_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170712_morphology_plate14_m46__2017-07-12T15_21_24-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,""
"2684","H08","morph-fitness-pl14","m46_layout","BLANK","morph-fitness-pl14_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170712_morphology_plate14_m46__2017-07-12T15_21_24-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,""
"2685","H09","morph-fitness-pl14","m46_layout","BLANK","morph-fitness-pl14_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170712_morphology_plate14_m46__2017-07-12T15_21_24-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,""
"2686","H10","morph-fitness-pl14","m46_layout","BLANK","morph-fitness-pl14_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170712_morphology_plate14_m46__2017-07-12T15_21_24-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,""
"2687","H11","morph-fitness-pl14","m46_layout","BLANK","morph-fitness-pl14_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170712_morphology_plate14_m46__2017-07-12T15_21_24-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,""
"2688","H12","morph-fitness-pl14","m46_layout","BLANK","morph-fitness-pl14_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170712_morphology_plate14_m46__2017-07-12T15_21_24-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,""
"2689","A01","morph-fitness-pl15","m13_layout","BLANK","morph-fitness-pl15_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2690","A02","morph-fitness-pl15","m13_layout","BLANK","morph-fitness-pl15_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2691","A03","morph-fitness-pl15","m13_layout","BLANK","morph-fitness-pl15_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2692","A04","morph-fitness-pl15","m13_layout","BLANK","morph-fitness-pl15_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2693","A05","morph-fitness-pl15","m13_layout","BLANK","morph-fitness-pl15_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2694","A06","morph-fitness-pl15","m13_layout","BLANK","morph-fitness-pl15_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2695","A07","morph-fitness-pl15","m13_layout","BLANK","morph-fitness-pl15_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2696","A08","morph-fitness-pl15","m13_layout","BLANK","morph-fitness-pl15_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2697","A09","morph-fitness-pl15","m13_layout","BLANK","morph-fitness-pl15_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2698","A10","morph-fitness-pl15","m13_layout","BLANK","morph-fitness-pl15_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2699","A11","morph-fitness-pl15","m13_layout","BLANK","morph-fitness-pl15_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2700","A12","morph-fitness-pl15","m13_layout","BLANK","morph-fitness-pl15_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2701","B01","morph-fitness-pl15","m13_layout","BLANK","morph-fitness-pl15_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2702","B02","morph-fitness-pl15","m13_layout","M1a","morph-fitness-pl15_M1a","YCR024C","ancestor","1","4B","C7","YPD","none","BY4741",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2703","B03","morph-fitness-pl15","m13_layout","M1a","morph-fitness-pl15_M1a","YCR024C","ancestor","1","4B","C7","YPD","none","BY4741",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2704","B04","morph-fitness-pl15","m13_layout","M1a","morph-fitness-pl15_M1a","YCR024C","ancestor","1","4B","C7","YPD","none","BY4741",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2705","B05","morph-fitness-pl15","m13_layout","M1a","morph-fitness-pl15_M1a","YCR024C","ancestor","1","4B","C7","YPD","none","BY4741",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2706","B06","morph-fitness-pl15","m13_layout","M1a","morph-fitness-pl15_M1a","YCR024C","ancestor","1","4B","C7","YPD","none","BY4741",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2707","B07","morph-fitness-pl15","m13_layout","M1e-1","morph-fitness-pl15_M1e-1","YCR024C","evolved_1","1","4B","C7","YPD","none","BY4741",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2708","B08","morph-fitness-pl15","m13_layout","M1e-1","morph-fitness-pl15_M1e-1","YCR024C","evolved_1","1","4B","C7","YPD","none","BY4741",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2709","B09","morph-fitness-pl15","m13_layout","M1e-1","morph-fitness-pl15_M1e-1","YCR024C","evolved_1","1","4B","C7","YPD","none","BY4741",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2710","B10","morph-fitness-pl15","m13_layout","M1e-1","morph-fitness-pl15_M1e-1","YCR024C","evolved_1","1","4B","C7","YPD","none","BY4741",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2711","B11","morph-fitness-pl15","m13_layout","M1e-1","morph-fitness-pl15_M1e-1","YCR024C","evolved_1","1","4B","C7","YPD","none","BY4741",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2712","B12","morph-fitness-pl15","m13_layout","BLANK","morph-fitness-pl15_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2713","C01","morph-fitness-pl15","m13_layout","BLANK","morph-fitness-pl15_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2714","C02","morph-fitness-pl15","m13_layout","M1e-2","morph-fitness-pl15_M1e-2","YCR024C","evolved_2","2","4C","A5","YPD","none","BY4741",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2715","C03","morph-fitness-pl15","m13_layout","M1e-2","morph-fitness-pl15_M1e-2","YCR024C","evolved_2","2","4C","A5","YPD","none","BY4741",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2716","C04","morph-fitness-pl15","m13_layout","M1e-2","morph-fitness-pl15_M1e-2","YCR024C","evolved_2","2","4C","A5","YPD","none","BY4741",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2717","C05","morph-fitness-pl15","m13_layout","M1e-2","morph-fitness-pl15_M1e-2","YCR024C","evolved_2","2","4C","A5","YPD","none","BY4741",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2718","C06","morph-fitness-pl15","m13_layout","M1e-2","morph-fitness-pl15_M1e-2","YCR024C","evolved_2","2","4C","A5","YPD","none","BY4741",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2719","C07","morph-fitness-pl15","m13_layout","M2a","morph-fitness-pl15_M2a","YPR101W","ancestor","1","4C","D4","YPD","none","BY4741",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2720","C08","morph-fitness-pl15","m13_layout","M2a","morph-fitness-pl15_M2a","YPR101W","ancestor","1","4C","D4","YPD","none","BY4741",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2721","C09","morph-fitness-pl15","m13_layout","M2a","morph-fitness-pl15_M2a","YPR101W","ancestor","1","4C","D4","YPD","none","BY4741",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2722","C10","morph-fitness-pl15","m13_layout","M2a","morph-fitness-pl15_M2a","YPR101W","ancestor","1","4C","D4","YPD","none","BY4741",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2723","C11","morph-fitness-pl15","m13_layout","M2a","morph-fitness-pl15_M2a","YPR101W","ancestor","1","4C","D4","YPD","none","BY4741",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2724","C12","morph-fitness-pl15","m13_layout","BLANK","morph-fitness-pl15_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2725","D01","morph-fitness-pl15","m13_layout","BLANK","morph-fitness-pl15_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2726","D02","morph-fitness-pl15","m13_layout","M2e-1","morph-fitness-pl15_M2e-1","YPR101W","evolved_1","1","4C","D4","YPD","none","BY4741",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2727","D03","morph-fitness-pl15","m13_layout","M2e-1","morph-fitness-pl15_M2e-1","YPR101W","evolved_1","1","4C","D4","YPD","none","BY4741",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2728","D04","morph-fitness-pl15","m13_layout","M2e-1","morph-fitness-pl15_M2e-1","YPR101W","evolved_1","1","4C","D4","YPD","none","BY4741",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2729","D05","morph-fitness-pl15","m13_layout","M2e-1","morph-fitness-pl15_M2e-1","YPR101W","evolved_1","1","4C","D4","YPD","none","BY4741",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2730","D06","morph-fitness-pl15","m13_layout","M2e-1","morph-fitness-pl15_M2e-1","YPR101W","evolved_1","1","4C","D4","YPD","none","BY4741",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2731","D07","morph-fitness-pl15","m13_layout","M2e-2","morph-fitness-pl15_M2e-2","YPR101W","evolved_2","2","4B","F4","YPD","none","BY4741",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2732","D08","morph-fitness-pl15","m13_layout","M2e-2","morph-fitness-pl15_M2e-2","YPR101W","evolved_2","2","4B","F4","YPD","none","BY4741",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2733","D09","morph-fitness-pl15","m13_layout","M2e-2","morph-fitness-pl15_M2e-2","YPR101W","evolved_2","2","4B","F4","YPD","none","BY4741",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2734","D10","morph-fitness-pl15","m13_layout","M2e-2","morph-fitness-pl15_M2e-2","YPR101W","evolved_2","2","4B","F4","YPD","none","BY4741",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2735","D11","morph-fitness-pl15","m13_layout","M2e-2","morph-fitness-pl15_M2e-2","YPR101W","evolved_2","2","4B","F4","YPD","none","BY4741",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2736","D12","morph-fitness-pl15","m13_layout","BLANK","morph-fitness-pl15_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
"2737","E01","morph-fitness-pl15","m13_layout","BLANK","morph-fitness-pl15_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170712_morphology_plate15_m13__2017-07-12T18_03_37-Measurement1\",20170208,20170704,"epifluor",3,5,20170711,20170711,20170712,20170712,0,0,"m3 e1 ketszer szerepel_nincs e2"
